Transaction ID,Customer ID,Transaction Date,Prod Subcat Code,Prod Cat Code,Rate,Qty,Net_Sales
10017543415,267097,05/22/23,5,3,164,1,164
34065279733,274562,05/22/23,5,6,280,2,560
74085729167,268492,05/22/23,5,3,433,3,1299
83498320600,273359,05/22/23,1,4,861,4,3444
83313344780,271288,05/22/23,3,4,84,2,168
96923177403,270778,05/22/23,6,11,1111,5,5555
78091789730,271030,05/22/23,1,4,380,1,380
84466140532,274426,05/22/23,5,6,423,5,2115
59232461135,269019,05/22/23,2,4,479,2,958
58223423237,268138,05/22/23,5,6,1398,3,4194
60560888204,271250,05/22/23,6,10,707,2,1414
22643667930,271489,05/22/23,6,12,1225,1,1225
43561027610,270244,05/22/23,3,8,728,1,728
40604748560,269387,05/22/23,5,6,760,5,3800
78600072636,273067,05/22/23,3,9,446,3,1338
79792372943,275108,05/22/23,1,3,908,3,2724
94418788162,267559,05/22/23,6,10,620,1,620
86635642295,271763,05/22/23,6,12,562,5,2810
75980673312,270678,05/22/23,5,7,1377,4,5508
88830495604,269018,05/22/23,6,10,307,4,1228
19729968655,269162,05/22/23,5,10,721,2,1442
8709975598,269867,05/22/23,5,11,1243,3,3729
56483064719,270108,05/22/23,3,4,1037,2,2074
55452156634,273734,05/22/23,5,3,778,5,3890
22461440770,270294,05/22/23,3,4,1060,5,5300
4067131912,274014,05/22/23,5,3,332,4,1328
59201497276,273506,05/22/23,6,12,537,3,1611
51750724947,273420,05/22/23,5,6,791,2,1582
45848212352,268592,05/22/23,2,1,1029,3,3087
79449440045,271561,05/22/23,3,8,498,4,1992
83108241933,273896,05/22/23,1,4,574,2,1148
84867095544,267360,05/22/23,3,8,674,3,2022
92825360774,267072,05/22/23,2,1,803,5,4015
76990911956,270148,05/22/23,3,4,448,4,1792
93274880719,271509,05/22/23,6,11,1363,3,4089
86612653865,274813,05/22/23,6,2,1271,3,3813
10262222991,272069,05/22/23,5,7,1462,3,4386
34544863855,269388,05/22/23,6,11,922,2,1844
22781866776,271875,05/22/23,6,2,428,4,1712
4449802598,271355,05/22/23,6,12,999,4,3996
3530523263,272777,05/22/23,6,10,582,2,1164
8433718881,271912,05/22/23,6,11,1438,2,2876
21494029219,268052,05/22/23,2,4,228,4,912
56419730266,268772,05/22/23,5,11,1213,1,1213
50076728598,269014,05/22/23,3,8,581,4,2324
35243275448,273075,05/22/23,6,2,1168,4,4672
10942311291,271297,05/22/23,1,3,756,2,1512
63352996926,272145,05/22/23,3,5,1342,4,5368
73713102191,268867,05/22/23,1,1,714,1,714
70043127245,271595,05/22/23,3,8,1461,1,1461
85713951101,274609,05/22/23,5,12,968,5,4840
82975337804,272529,05/22/23,4,4,869,4,3476
84116465142,271368,05/22/23,5,10,788,5,3940
62672834763,268855,05/22/23,3,4,1363,3,4089
57134739558,270625,05/22/23,1,1,595,5,2975
57112244235,268076,05/22/23,3,10,167,4,668
6993051511,271658,05/22/23,6,11,476,2,952
2934877504,271859,05/22/23,2,3,1274,4,5096
56835507985,271744,05/22/23,5,6,378,4,1512
31183475305,273474,05/22/23,3,9,706,2,1412
50177628799,273763,05/22/23,2,4,803,3,2409
30489975482,274689,05/22/23,3,10,1002,4,4008
85198716539,269275,05/22/23,3,10,96,1,96
85284647047,271924,05/22/23,6,2,367,2,734
92809340294,271061,05/22/23,3,4,1004,3,3012
81262483026,268956,05/22/23,3,9,700,4,2800
99503089534,274266,05/22/23,3,8,1370,1,1370
88321457472,269907,05/22/23,3,10,621,5,3105
75927432534,267500,05/22/23,4,1,845,2,1690
70614782851,269140,05/22/23,6,2,342,4,1368
64655688681,268136,05/22/23,4,1,153,5,765
16952157158,271493,05/22/23,4,4,1200,2,2400
7719443790,271312,05/22/23,3,10,1135,4,4540
58500805392,267375,05/22/23,4,4,85,3,255
6801834681,273174,05/22/23,1,4,642,1,642
10655853079,267375,05/22/23,5,6,1486,4,5944
21685086436,274152,05/22/23,6,2,765,3,2295
36041524849,274408,05/22/23,5,3,771,3,2313
58780907716,270071,05/22/23,6,11,819,2,1638
35353613089,270207,05/22/23,1,4,126,3,378
2737048693,270263,05/22/23,2,4,1108,4,4432
78324020330,273304,05/22/23,6,11,765,3,2295
88853694830,268444,05/22/23,4,4,80,3,240
87149439767,273848,05/22/23,5,6,1288,3,3864
89646857855,273598,05/22/23,6,11,755,4,3020
12323853707,273552,05/22/23,6,12,510,4,2040
60596009595,274652,05/22/23,5,12,183,4,732
17146707816,274897,05/22/23,5,12,622,3,1866
36792372906,275246,05/22/23,6,2,1185,1,1185
38821078489,267025,05/22/23,6,10,933,4,3732
23525861068,268100,05/22/23,2,1,1318,3,3954
15403541663,266794,05/22/23,2,3,322,2,644
45649838090,273667,05/22/23,6,11,1450,1,1450
33433865581,269772,05/22/23,2,4,1035,3,3105
55245382907,270810,05/22/23,3,4,979,2,1958
74023090711,271180,05/22/23,3,8,271,3,813
79536458466,271944,05/22/23,1,1,996,2,1992
69329009642,273799,05/22/23,3,9,357,1,357
89214951500,273322,05/22/23,6,12,1166,1,1166
78753279494,269758,05/22/23,5,10,952,3,2856
97409887219,267466,05/22/23,4,4,78,1,78
65228973233,270009,05/22/23,5,11,301,2,602
83661978186,274678,05/22/23,3,10,325,2,650
50149714801,270330,05/22/23,6,10,1453,5,7265
39874643292,267524,05/22/23,2,4,834,3,2502
26982813520,274048,05/22/23,5,12,1410,2,2820
16894888318,273946,05/22/23,6,11,1238,1,1238
2663044947,268959,05/22/23,1,4,1440,5,7200
34493454984,269413,05/22/23,4,4,1236,3,3708
17363873507,274693,05/22/23,6,2,647,2,1294
43134751727,268487,05/22/23,2,3,611,1,611
48458724845,274880,05/22/23,5,11,431,4,1724
18326377260,269601,05/22/23,2,4,710,4,2840
19332389714,267634,05/22/23,1,3,335,2,670
6707537285,269933,05/22/23,2,4,1196,2,2392
44081602885,274345,05/22/23,5,11,1437,2,2874
77013937426,274781,05/22/23,3,5,588,1,588
74015278814,269847,05/22/23,1,4,1406,5,7030
67749427752,272137,05/22/23,1,3,214,3,642
63521826176,272561,05/22/23,1,3,1101,4,4404
75365399021,274526,05/22/23,5,10,1251,4,5004
19792156528,268098,05/22/23,2,3,711,1,711
46596657080,270631,05/22/23,3,8,906,1,906
163194840,268845,05/22/23,5,3,1093,4,4372
42749293387,271872,05/22/23,1,4,87,1,87
52367686566,271735,05/22/23,5,12,312,5,1560
19030689527,274511,05/22/23,6,11,542,1,542
22385705298,269188,05/22/23,5,7,554,5,2770
59105495602,268995,05/22/23,3,9,479,4,1916
38825384480,267297,05/22/23,5,12,725,4,2900
83881310302,268713,05/22/23,6,11,452,5,2260
81261371045,273625,05/22/23,3,10,815,2,1630
88990481317,273646,05/22/23,3,5,239,1,239
85157626424,271384,05/22/23,2,3,447,2,894
64586839639,269225,05/22/23,2,4,813,4,3252
97048148140,268101,05/22/23,3,4,1456,4,5824
80632003085,268801,05/22/23,6,10,857,4,3428
80509578375,273454,05/22/23,3,8,771,3,2313
45988245637,270375,05/22/23,5,10,970,3,2910
62539388511,271683,05/22/23,2,1,77,3,231
40251543872,270018,05/22/23,1,4,1149,1,1149
23333535918,267067,05/22/23,5,7,306,2,612
4346259881,269947,05/22/23,3,8,857,5,4285
39579115484,267463,05/22/23,3,10,815,3,2445
7038716135,272172,05/22/23,5,7,519,3,1557
33587223995,267662,05/22/23,5,12,334,2,668
8378457026,273358,05/22/23,3,10,494,5,2470
37044229807,269776,05/22/23,4,4,613,1,613
75768838702,269808,05/22/23,3,5,1381,3,4143
72558029032,267467,05/22/23,4,1,611,4,2444
83012826863,272365,05/22/23,5,11,825,4,3300
78615435064,270111,05/22/23,3,4,1069,2,2138
65766709899,266843,05/22/23,6,2,934,5,4670
88707635548,267754,05/22/23,2,4,257,1,257
86159101262,270240,05/22/23,5,12,680,3,2040
1255149551,268364,05/22/23,5,12,495,1,495
364208039,271694,05/22/23,5,3,935,3,2805
13264686077,273267,05/22/23,2,4,1177,4,4708
28977973301,273368,05/22/23,6,12,627,5,3135
60419542443,273598,05/22/23,5,12,849,2,1698
38646806488,273353,05/22/23,6,11,787,2,1574
6002148986,268402,05/22/23,3,10,537,3,1611
14834552371,274650,05/22/23,5,12,498,1,498
24352273509,273140,05/22/23,4,4,621,5,3105
17363351082,267926,05/22/23,6,2,1398,1,1398
61981174638,272143,05/22/23,4,4,615,2,1230
90855483222,274895,05/22/23,3,5,372,1,372
68620999310,273660,05/22/23,3,4,1202,4,4808
90375459981,269269,05/22/23,3,4,232,4,928
76880074300,275227,05/22/23,5,10,298,3,894
93495212754,269950,05/22/23,5,12,646,2,1292
93868053857,270042,05/22/23,3,10,1393,5,6965
45033226236,274250,05/22/23,4,1,1326,2,2652
12161898302,274402,05/22/23,2,1,891,1,891
39489465631,275082,05/22/23,6,10,403,2,806
41870403334,273965,05/22/23,4,1,510,5,2550
57797450946,272395,05/22/23,6,12,80,5,400
59774938687,272137,05/22/23,6,12,541,1,541
54468563132,270773,05/22/23,2,1,949,1,949
15209954032,267704,05/22/23,6,10,784,4,3136
7699070022,268670,05/22/23,2,1,1183,1,1183
54730601969,274917,05/22/23,1,1,102,5,510
52050513659,272985,05/22/23,2,4,1389,3,4167
34021802745,271577,05/22/23,1,3,1247,4,4988
59849740275,270405,05/22/23,5,3,260,5,1300
27835361772,273083,05/22/23,1,3,1141,4,4564
33904181275,272874,05/22/23,5,12,556,5,2780
3030817826,269741,05/22/23,3,5,493,1,493
84834490422,271596,05/22/23,1,4,447,4,1788
76916560921,268720,05/22/23,6,10,348,4,1392
77738613519,275104,05/22/23,5,10,1219,4,4876
90027428071,275056,05/22/23,1,4,401,2,802
70614471898,274772,05/22/23,1,3,163,5,815
85541056281,273367,05/22/23,3,8,303,5,1515
52563546033,270178,05/22/23,3,9,733,5,3665
28640836748,269049,05/22/23,1,3,1293,5,6465
21165396469,271101,05/22/23,6,11,427,4,1708
61647375755,271935,05/22/23,2,3,282,2,564
22635337610,273863,05/22/23,5,10,1137,2,2274
61800180485,273363,05/22/23,2,3,575,3,1725
28010239247,273871,05/22/23,6,2,897,4,3588
32722184372,269527,05/22/23,5,10,688,1,688
10535054637,273221,05/22/23,5,6,1145,4,4580
9107602878,266900,05/22/23,1,3,666,2,1332
33661068980,273651,05/22/23,5,11,707,1,707
8890120338,272794,05/22/23,5,10,615,1,615
56624369341,270072,05/22/23,5,6,428,1,428
57234040200,272816,05/22/23,5,7,1477,5,7385
91565824523,267833,05/22/23,6,12,571,2,1142
78935183480,275010,05/22/23,1,3,1262,2,2524
80187350207,269221,05/22/23,5,11,497,1,497
71352894214,269787,05/22/23,5,3,96,1,96
77645508568,275134,05/22/23,5,10,1052,3,3156
81111550420,274369,05/22/23,6,10,1335,5,6675
27576087298,270419,05/22/23,6,11,856,2,1712
51473331806,267794,05/22/23,1,1,292,3,876
14735497960,270253,05/22/23,1,4,225,1,225
16495297625,270148,05/22/23,3,5,998,4,3992
41451156208,272672,05/22/23,2,1,269,2,538
28621201753,271310,05/22/23,6,10,219,4,876
46654312080,271152,05/22/23,5,3,1106,2,2212
34370573493,269370,05/22/23,3,9,83,2,166
33588407342,271494,05/22/23,5,3,559,4,2236
46019709226,272852,05/22/23,5,11,882,1,882
33632846691,268606,05/22/23,1,3,1146,5,5730
78340008725,273096,05/22/23,6,2,598,2,1196
67958065319,270714,05/22/23,6,12,306,2,612
75588795256,268275,05/22/23,2,4,1144,5,5720
21306057166,269711,05/22/23,5,6,207,1,207
38796532648,268931,05/22/23,3,4,1076,5,5380
51203180395,270481,05/22/23,6,2,1044,1,1044
1278547891,270252,05/22/23,4,1,1477,2,2954
32815955218,275225,05/22/23,3,10,370,4,1480
6522235782,269285,05/22/23,1,3,907,3,2721
56288202501,267656,05/22/23,6,10,421,3,1263
47710448314,269932,05/22/23,6,12,666,4,2664
61686001091,275196,05/22/23,4,1,1156,5,5780
59263063850,272795,05/22/23,6,11,496,3,1488
95462385777,273023,05/22/23,6,11,1453,5,7265
96960790073,273836,05/22/23,4,4,663,2,1326
33506637829,271012,05/22/23,5,12,799,5,3995
27482838740,268569,05/22/23,3,4,844,4,3376
22828723502,272596,05/22/23,1,4,240,4,960
19238160624,268057,05/22/23,2,4,667,2,1334
44279555583,270455,05/22/23,1,4,1190,3,3570
26657504316,271288,05/22/23,5,7,1051,1,1051
36980780606,269537,05/22/23,3,5,859,4,3436
49910782959,275088,05/22/23,6,10,1158,5,5790
49866131360,268571,05/22/23,6,10,1195,3,3585
6194846096,270044,05/22/23,3,8,309,5,1545
40128462174,273020,05/22/23,2,1,1362,2,2724
46405253470,271583,05/22/23,5,6,509,3,1527
41630872980,269697,05/22/23,3,8,1163,5,5815
17188218954,274479,05/22/23,2,3,501,2,1002
15299506861,274982,05/22/23,5,11,548,1,548
39269527891,274811,05/22/23,3,4,1376,5,6880
4144418176,274554,05/22/23,5,11,995,4,3980
39331157930,273081,05/22/23,3,8,905,3,2715
4295223327,272031,05/22/23,3,9,527,4,2108
92456150942,267489,05/22/23,1,1,587,4,2348
91386723763,269188,05/22/23,3,8,736,3,2208
69697587133,267045,05/22/23,5,6,467,5,2335
96260208601,271379,05/22/23,2,1,221,4,884
74761759329,267464,05/22/23,2,4,930,1,930
73384846911,273877,05/22/23,3,10,97,3,291
97988621875,274923,05/22/23,5,7,837,3,2511
75739743151,271426,05/22/23,5,10,1119,1,1119
92912620218,273184,05/22/23,1,3,1034,1,1034
32254231201,274148,05/22/23,1,4,135,2,270
44712169710,268835,05/22/23,6,2,1132,1,1132
11824708239,274999,05/22/23,1,1,1430,1,1430
2308796520,271367,05/22/23,5,12,181,1,181
56705966619,274984,05/22/23,5,12,631,4,2524
54450927619,271534,05/22/23,1,1,172,4,688
28026773569,268855,05/22/23,5,11,476,5,2380
12521530918,269259,05/22/23,4,1,1424,4,5696
27554857220,268635,05/22/23,5,3,705,1,705
23061342609,267265,05/22/23,6,2,1469,5,7345
46014921346,268171,05/22/23,5,10,1275,2,2550
10234543774,268164,05/22/23,4,1,526,4,2104
58350344910,266820,05/22/23,6,10,447,1,447
84926678995,267489,05/22/23,2,3,354,2,708
79846979351,270050,05/22/23,5,12,197,5,985
52287442334,270213,05/22/23,1,3,834,1,834
32636903929,270875,05/22/23,3,10,316,2,632
11640587371,274653,05/22/23,3,5,978,1,978
1061032496,272607,05/22/23,3,9,924,5,4620
23986203278,271986,05/22/23,3,9,1128,3,3384
77992614666,267734,05/22/23,2,4,1124,4,4496
95849732397,271328,05/22/23,1,4,841,2,1682
82379417230,269090,05/22/23,1,1,615,1,615
82547296361,267651,05/22/23,6,2,737,5,3685
92368680425,273271,05/22/23,6,10,775,4,3100
76021787833,269476,05/22/23,1,4,418,2,836
99362089069,272675,05/22/23,6,2,1168,4,4672
85730195332,271596,05/22/23,3,9,549,4,2196
16390149843,274799,05/22/23,6,12,1476,5,7380
61655584546,274587,05/22/23,5,6,461,4,1844
60138593216,270888,05/22/23,4,4,827,3,2481
12315701321,268516,05/22/23,5,7,762,3,2286
37900856424,272463,05/22/23,3,4,1224,4,4896
33656527085,273167,05/22/23,4,4,1085,2,2170
22826695874,270949,05/22/23,1,1,1481,4,5924
54552813204,271974,05/22/23,3,10,1141,5,5705
6472413088,272105,05/22/23,6,11,476,2,952
58623171425,269732,05/22/23,6,2,461,3,1383
53323992234,273271,05/22/23,1,3,376,5,1880
27205845162,267858,05/22/23,5,7,1145,4,4580
80295560781,274331,05/22/23,5,6,147,4,588
66476158995,270580,05/22/23,3,4,1472,4,5888
79213950689,268047,05/22/23,5,12,1290,5,6450
67548143862,272515,05/22/23,4,1,586,2,1172
65391787776,268050,05/22/23,2,1,686,3,2058
92879441377,270678,05/22/23,4,4,544,1,544
97019027374,267702,05/22/23,5,12,681,2,1362
2547329505,271176,05/22/23,1,3,1428,5,7140
57678857295,270633,05/22/23,2,1,497,2,994
58232578746,271758,05/22/23,4,1,592,2,1184
21274376720,273590,05/22/23,5,3,109,5,545
1657099167,270780,05/22/23,5,10,389,2,778
34629693730,272996,05/22/23,5,11,969,5,4845
58390178469,275082,05/22/23,3,4,1098,1,1098
79276691171,273703,05/22/23,6,10,895,3,2685
86716056028,268479,05/22/23,5,6,491,2,982
91119052519,270293,05/22/23,3,4,1375,4,5500
77398776562,270526,05/22/23,6,2,858,4,3432
71940489641,269392,05/22/23,5,7,281,4,1124
87197016917,268736,05/22/23,3,8,461,4,1844
69670072494,267594,05/22/23,3,9,176,1,176
92449967953,270839,05/22/23,6,12,285,1,285
64764218477,268790,05/22/23,1,3,848,5,4240
68543654749,272529,05/22/23,5,6,331,1,331
8172983400,271972,05/22/23,3,4,583,2,1166
7338933735,271474,05/22/23,5,6,173,4,692
36807187754,275075,05/22/23,2,1,713,5,3565
54292751087,271567,05/22/23,4,4,778,1,778
58625169841,273386,05/22/23,5,6,511,2,1022
37626170750,271304,05/22/23,3,9,769,1,769
39666063873,273509,05/22/23,4,4,516,4,2064
25599059324,267547,05/22/23,4,1,1023,3,3069
34360043512,271858,05/22/23,5,10,1046,1,1046
21647178150,274923,05/22/23,5,7,812,5,4060
15889392076,269831,05/22/23,5,6,822,3,2466
49989506732,271833,05/22/23,3,9,756,1,756
6817548315,268266,05/22/23,5,11,1132,1,1132
23926337037,269780,05/22/23,2,4,1392,2,2784
17471192489,271500,05/22/23,4,4,526,4,2104
65582112405,267243,05/22/23,1,1,1259,3,3777
79594896765,274756,05/22/23,1,3,269,3,807
84097282175,269273,05/22/23,2,1,1207,3,3621
89609082257,266993,05/22/23,3,9,1245,2,2490
94244420943,271294,05/22/23,5,3,810,5,4050
74045977498,268998,05/22/23,5,11,814,1,814
79699211411,272286,05/22/23,6,10,763,1,763
85527129080,271161,05/22/23,5,12,983,4,3932
64939234724,270240,05/22/23,1,1,644,4,2576
59944705244,274739,05/22/23,6,10,1440,5,7200
4535841537,271224,05/22/23,4,1,1306,5,6530
46741038644,273026,05/22/23,5,7,1163,5,5815
54640842539,270036,05/22/23,1,3,428,5,2140
58703900633,270106,05/22/23,6,2,1048,5,5240
50475842661,268099,05/22/23,1,4,1171,2,2342
61822316053,274408,05/22/23,5,7,1382,4,5528
10514896400,267909,05/22/23,6,11,1190,5,5950
37053723982,267912,05/22/23,5,7,1021,3,3063
64030190529,269524,05/22/23,4,1,525,5,2625
98359405385,274331,05/22/23,5,3,1314,4,5256
99564160197,275204,05/22/23,6,2,868,5,4340
82925613862,274728,05/22/23,2,4,450,5,2250
88066189956,269413,05/22/23,4,1,661,5,3305
78915377743,272556,05/22/23,5,6,98,5,490
79991586084,268211,05/22/23,1,1,540,5,2700
98158207065,269820,05/22/23,2,4,544,5,2720
78612992935,268810,05/22/23,1,1,407,5,2035
66769817332,267828,05/22/23,1,3,100,5,500
91391624776,273831,05/22/23,5,6,775,1,775
7640943042,271283,05/22/23,1,1,1331,1,1331
23848726298,272574,05/22/23,6,10,1350,5,6750
22618767602,272534,05/22/23,4,4,519,3,1557
20069075349,267771,05/22/23,5,12,416,5,2080
20315433060,270239,05/22/23,5,12,1218,5,6090
17601062724,268679,05/22/23,4,1,927,4,3708
34115286752,266918,05/22/23,6,10,1381,3,4143
59826856100,274751,05/22/23,6,11,566,3,1698
18147222234,269376,05/22/23,5,10,693,3,2079
42212433680,272313,05/22/23,1,3,663,1,663
96412556748,269841,05/22/23,3,10,394,3,1182
75569039317,274952,05/22/23,5,7,483,5,2415
74772078732,271683,05/22/23,3,5,798,1,798
94902984271,270831,05/22/23,3,8,1221,5,6105
94988741280,267488,05/22/23,1,3,382,3,1146
96223637288,273924,05/22/23,3,8,632,2,1264
89939456523,268996,05/22/23,1,1,1103,1,1103
72411019568,271905,05/22/23,1,3,1173,5,5865
19240720162,272940,05/22/23,3,9,1203,3,3609
10305033839,270350,05/22/23,1,3,275,1,275
21803484383,267991,05/22/23,6,11,932,5,4660
36956954883,271381,05/22/23,5,10,374,1,374
38807835117,269786,05/22/23,5,7,245,5,1225
12905992307,267094,05/22/23,3,5,1449,1,1449
13196430748,268847,05/22/23,6,2,1444,5,7220
42789741259,266853,05/22/23,1,1,1152,2,2304
35964342169,271769,05/22/23,1,1,642,4,2568
10692392213,275022,05/22/23,4,4,1335,2,2670
70176609703,272656,05/22/23,3,5,826,4,3304
64562440096,270706,05/22/23,5,3,265,2,530
86449661887,268352,05/22/23,3,10,1082,4,4328
99264354202,275246,05/22/23,3,4,191,4,764
44616875326,271937,05/22/23,1,4,121,3,363
60097466271,273973,05/22/23,5,7,859,5,4295
29734254814,274428,05/22/23,3,9,1186,4,4744
29982163778,272482,05/22/23,1,1,1499,3,4497
44442512915,274706,05/22/23,3,10,1054,2,2108
21682231729,275117,05/22/23,2,3,1459,3,4377
12773478634,267594,05/22/23,6,10,847,3,2541
60959622239,271586,05/22/23,3,5,114,3,342
18418145766,273798,05/22/23,3,4,1289,3,3867
46821950214,270938,05/22/23,4,4,1057,5,5285
25389989724,274955,05/22/23,2,4,1145,1,1145
29893265549,267656,05/22/23,4,4,962,3,2886
26839685633,274525,05/22/23,3,9,739,5,3695
27440436952,274978,05/22/23,2,3,1100,4,4400
2725756218,267420,05/22/23,2,4,506,4,2024
28610637168,273835,05/22/23,6,10,1402,5,7010
89337750703,270020,05/22/23,5,7,1323,2,2646
78090081104,267999,05/22/23,2,4,302,3,906
33864744767,275136,05/22/23,6,2,311,1,311
58670851794,275069,05/22/23,2,1,1318,5,6590
44443398067,266974,05/22/23,1,3,484,1,484
17092832093,272837,05/22/23,6,10,532,2,1064
37463585958,268487,05/22/23,1,3,526,3,1578
14344968345,268027,05/22/23,2,3,1220,3,3660
31630777702,269173,05/22/23,5,3,942,3,2826
9885900126,274364,05/22/23,5,7,1025,3,3075
55612634884,270400,05/22/23,4,4,184,2,368
49387359321,269964,05/22/23,2,4,1329,2,2658
35775731627,272659,05/22/23,3,10,907,3,2721
19169459284,274428,05/22/23,3,4,610,3,1830
55756440116,274621,05/22/23,1,4,1336,1,1336
19360494687,273913,05/22/23,6,2,1229,5,6145
33249592128,274747,05/22/23,5,10,1404,2,2808
33410130471,271768,05/22/23,1,4,506,2,1012
24556668524,268054,05/22/23,4,1,176,4,704
77367382435,269890,05/22/23,3,4,1218,5,6090
76600689323,269873,05/22/23,1,4,1066,5,5330
88864598282,268992,05/22/23,6,11,615,2,1230
85020078260,267450,05/22/23,4,1,615,2,1230
11737727324,272392,05/22/23,3,8,402,4,1608
33563154343,271910,05/22/23,3,4,114,4,456
16190005315,267164,05/22/23,5,7,1059,5,5295
15574931134,274727,05/22/23,6,12,131,3,393
33430226218,270253,05/22/23,5,7,1172,4,4688
37224632962,267075,05/22/23,5,10,203,1,203
61033643931,272142,05/22/23,4,1,1134,1,1134
40381437305,271490,05/22/23,5,12,1374,2,2748
27926544340,273095,05/22/23,5,11,170,4,680
11163686220,268526,05/22/23,1,4,274,4,1096
62529430460,271110,05/22/23,2,4,1473,1,1473
37148079131,272549,05/22/23,5,11,102,3,306
32435995107,268151,05/22/23,4,4,998,1,998
11878870074,268819,05/22/23,5,10,1486,4,5944
18636776870,270815,05/22/23,3,4,485,3,1455
49021386204,272336,05/22/23,4,1,289,4,1156
38689615979,271470,05/22/23,4,1,241,1,241
13139143488,267753,05/22/23,4,4,330,2,660
79839369986,273511,05/22/23,2,4,633,3,1899
95667633915,273251,05/22/23,5,6,360,2,720
83345972260,267740,05/22/23,5,12,133,3,399
94398471140,271266,05/22/23,5,6,937,4,3748
87995244431,268335,05/22/23,5,12,484,4,1936
84059330192,272508,05/22/23,2,1,272,2,544
2976029181,272757,05/22/23,6,10,1038,4,4152
20984054103,274662,05/22/23,6,2,333,2,666
54060100870,269193,05/22/23,5,10,482,5,2410
56109773285,272973,05/22/23,3,4,1158,2,2316
50689573502,275131,05/22/23,5,6,1284,4,5136
10365831379,272915,05/22/23,3,8,1442,1,1442
17122455708,274150,05/22/23,3,10,890,1,890
11698340645,268565,05/22/23,5,7,295,4,1180
53052041278,271026,05/22/23,6,12,194,1,194
8173671453,269577,05/22/23,5,12,755,4,3020
9142142278,275210,05/22/23,6,11,1109,2,2218
47153065619,271075,05/22/23,3,5,998,2,1996
45590940309,275210,05/22/23,6,10,259,5,1295
28713631539,273896,05/22/23,5,10,202,1,202
35367845543,268467,05/22/23,1,4,898,2,1796
25344072305,272312,05/22/23,4,4,239,5,1195
36910325287,271357,05/22/23,5,3,469,1,469
37989913782,272103,05/22/23,2,4,153,4,612
82832776699,267511,05/22/23,3,5,1220,4,4880
90798971378,267304,05/22/23,3,5,1132,1,1132
33802822011,269612,05/22/23,3,8,299,2,598
14676568049,272414,05/22/23,2,4,982,2,1964
41501757047,273043,05/22/23,6,2,866,2,1732
36447947366,275064,05/22/23,2,4,838,1,838
41925796707,268548,05/22/23,6,12,615,2,1230
61322553703,269246,05/22/23,3,4,779,3,2337
13363700256,274301,05/22/23,5,10,367,2,734
10371747594,268898,05/22/23,1,1,1381,2,2762
40225595567,274277,05/22/23,5,3,1243,2,2486
52040034081,271250,05/22/23,3,8,1372,4,5488
25193314348,268878,05/22/23,6,11,794,4,3176
85045362602,274187,05/22/23,2,4,362,1,362
67175706538,273009,05/22/23,3,9,743,1,743
89964793494,271992,05/22/23,3,9,1122,2,2244
99495311539,267058,05/22/23,5,12,1333,2,2666
94404065446,271648,05/22/23,1,3,480,5,2400
73932997829,271944,05/22/23,5,3,415,2,830
30591818256,269476,05/22/23,6,10,768,3,2304
13280641573,271158,05/22/23,3,5,1427,1,1427
52928040988,270413,05/22/23,1,1,720,3,2160
52486968694,267174,05/22/23,5,11,654,3,1962
